id,timestamp,coin,direction,sell_exchange,buy_exchange,premium_pct,sell_bid_usdt,buy_ask_usdt,krw_usd,usdt_usd,est_qty,est_profit_usdt
3265,2026-03-29T22:53:49.533Z,ETH,fwd,bithumb,binance,2.5723951460964845,2006.613509003571,1956.29,1508.01337,1,0.2509,12.626168408995955
3264,2026-03-29T22:53:49.533Z,BTC,fwd,bithumb,bybit,2.5216577369542748,67033.8884329653,65385.1,1508.01337,1,0.015294004291497604,25.216577369542833
3263,2026-03-29T22:53:49.532Z,BTC,fwd,bithumb,binance,2.529121801699552,67033.8884329653,65380.34,1508.01337,1,0.00364,6.018916295993682
3262,2026-03-29T22:53:48.534Z,XRP,fwd,bithumb,bybit,2.1870015765326434,1.3348688015942458,1.3063,1508.01337,1,765.5209369976269,21.87001576532634
3261,2026-03-29T22:53:48.534Z,XRP,fwd,bithumb,binance,2.202649230093079,1.3348688015942458,1.3061,1508.01337,1,765.6381594058647,22.02649230093084
3260,2026-03-29T22:53:48.534Z,ETH,fwd,bithumb,bybit,2.602814783560481,2006.613509003571,1955.71,1508.01337,1,0.511323253447597,26.028147835604912
3259,2026-03-29T22:53:48.534Z,ETH,fwd,bithumb,binance,2.595995020225117,2006.613509003571,1955.84,1508.01337,1,0.1795,9.113844866140996
3258,2026-03-29T22:53:48.534Z,BTC,fwd,bithumb,bybit,2.548790739424134,67033.8884329653,65367.8,1508.01337,1,0.015298051946065188,25.48790739424137
3257,2026-03-29T22:53:48.534Z,BTC,fwd,bithumb,binance,2.543488480650491,67033.8884329653,65371.18,1508.01337,1,0.01529726096423531,25.434884806504847
3256,2026-03-29T22:53:47.534Z,XRP,fwd,bithumb,bybit,2.1870015765326434,1.3348688015942458,1.3063,1508.01337,1,765.5209369976269,21.87001576532634
3255,2026-03-29T22:53:47.534Z,XRP,fwd,bithumb,binance,2.202649230093079,1.3348688015942458,1.3061,1508.01337,1,765.6381594058647,22.02649230093084
3254,2026-03-29T22:53:47.534Z,ETH,fwd,bithumb,bybit,2.621180192065453,2006.613509003571,1955.36,1508.01337,1,0.05064,2.5954776959408368
3253,2026-03-29T22:53:47.534Z,ETH,fwd,bithumb,binance,2.599667087825819,2006.613509003571,1955.77,1508.01337,1,0.5113075668406817,25.99667087825815
3252,2026-03-29T22:53:47.533Z,BTC,fwd,bithumb,bybit,2.548790739424134,67033.8884329653,65367.8,1508.01337,1,0.015298051946065188,25.48790739424137
3251,2026-03-29T22:53:47.533Z,BTC,fwd,bithumb,binance,2.543488480650491,67033.8884329653,65371.18,1508.01337,1,0.01529726096423531,25.434884806504847
3250,2026-03-29T22:53:46.534Z,XRP,fwd,bithumb,bybit,2.1870015765326434,1.3348688015942458,1.3063,1508.01337,1,765.5209369976269,21.87001576532634
3249,2026-03-29T22:53:46.534Z,XRP,fwd,bithumb,binance,2.202649230093079,1.3348688015942458,1.3061,1508.01337,1,765.6381594058647,22.02649230093084
3248,2026-03-29T22:53:46.534Z,ETH,fwd,bithumb,bybit,2.621180192065453,2006.613509003571,1955.36,1508.01337,1,0.5114147778414205,26.211801920654523
3247,2026-03-29T22:53:46.534Z,ETH,fwd,bithumb,binance,2.599667087825819,2006.613509003571,1955.77,1508.01337,1,0.5113075668406817,25.99667087825815
3246,2026-03-29T22:53:46.534Z,BTC,fwd,bithumb,bybit,2.548790739424134,67033.8884329653,65367.8,1508.01337,1,0.015298051946065188,25.48790739424137
3245,2026-03-29T22:53:46.534Z,BTC,fwd,bithumb,binance,2.543488480650491,67033.8884329653,65371.18,1508.01337,1,0.01529726096423531,25.434884806504847
3244,2026-03-29T22:53:45.535Z,XRP,fwd,bithumb,bybit,2.1870015765326434,1.3348688015942458,1.3063,1508.01337,1,765.5209369976269,21.87001576532634
3243,2026-03-29T22:53:45.535Z,XRP,fwd,bithumb,binance,2.202649230093079,1.3348688015942458,1.3061,1508.01337,1,765.6381594058647,22.02649230093084
3242,2026-03-29T22:53:45.534Z,ETH,fwd,bithumb,bybit,2.621180192065453,2006.613509003571,1955.36,1508.01337,1,0.5114147778414205,26.211801920654523
3241,2026-03-29T22:53:45.534Z,ETH,fwd,bithumb,binance,2.599667087825819,2006.613509003571,1955.77,1508.01337,1,0.5113075668406817,25.99667087825815
3240,2026-03-29T22:53:45.534Z,BTC,fwd,bithumb,bybit,2.548790739424134,67033.8884329653,65367.8,1508.01337,1,0.015298051946065188,25.48790739424137
3239,2026-03-29T22:53:45.534Z,BTC,fwd,bithumb,binance,2.543488480650491,67033.8884329653,65371.18,1508.01337,1,0.01529726096423531,25.434884806504847
3238,2026-03-29T22:53:44.534Z,XRP,fwd,bithumb,bybit,2.210474854077016,1.3348688015942458,1.306,1508.01337,1,254.22,7.339026741289158
3237,2026-03-29T22:53:44.534Z,XRP,fwd,bithumb,binance,2.202649230093079,1.3348688015942458,1.3061,1508.01337,1,765.6381594058647,22.02649230093084
3236,2026-03-29T22:53:44.533Z,ETH,fwd,bithumb,bybit,2.6238043585708137,2006.613509003571,1955.31,1508.01337,1,0.5114278554295738,26.238043585708137
3235,2026-03-29T22:53:44.533Z,ETH,fwd,bithumb,binance,2.6064873393656818,2006.613509003571,1955.64,1508.01337,1,0.5113415557055491,26.06487339365672
3234,2026-03-29T22:53:44.533Z,BTC,fwd,bithumb,bybit,2.548790739424134,67033.8884329653,65367.8,1508.01337,1,0.015298051946065188,25.48790739424137
3233,2026-03-29T22:53:44.533Z,BTC,fwd,bithumb,binance,2.543488480650491,67033.8884329653,65371.18,1508.01337,1,0.01529726096423531,25.434884806504847
3232,2026-03-29T22:53:43.534Z,XRP,fwd,bithumb,bybit,2.1870015765326434,1.3348688015942458,1.3063,1508.01337,1,765.5209369976269,21.87001576532634
3231,2026-03-29T22:53:43.534Z,XRP,fwd,bithumb,binance,2.1870015765326434,1.3348688015942458,1.3063,1508.01337,1,765.5209369976269,21.87001576532634
3230,2026-03-29T22:53:43.533Z,ETH,fwd,bithumb,bybit,2.5917986933806425,2006.613509003571,1955.92,1508.01337,1,0.5112683545339277,25.91798693380652
3229,2026-03-29T22:53:43.533Z,ETH,fwd,bithumb,binance,2.571346514794226,2006.613509003571,1956.31,1508.01337,1,0.5111664306781645,25.713465147942287
3228,2026-03-29T22:53:43.533Z,BTC,fwd,bithumb,bybit,2.507234472982045,67033.8884329653,65394.3,1508.01337,1,0.015291852653824567,25.072344729820347
3227,2026-03-29T22:53:43.533Z,BTC,fwd,bithumb,binance,2.490684076023242,67033.8884329653,65404.86,1508.01337,1,0.01528938369411692,24.90684076023239
3226,2026-03-29T22:53:42.533Z,XRP,fwd,bithumb,bybit,2.1713587136812817,1.3348688015942458,1.3065,1508.01337,1,765.4037504783773,21.71358713681272
3225,2026-03-29T22:53:42.533Z,XRP,fwd,bithumb,binance,2.1791795464058294,1.3348688015942458,1.3064,1508.01337,1,765.4623392529088,21.791795464058335
3224,2026-03-29T22:53:42.533Z,ETH,fwd,bithumb,bybit,2.586553767526456,2006.613509003571,1956.02,1508.01337,1,0.5112422163372563,25.86553767526454
3223,2026-03-29T22:53:42.532Z,ETH,fwd,bithumb,binance,2.5661036798815706,2006.613509003571,1956.41,1508.01337,1,0.5111403029017435,25.66103679881561
3222,2026-03-29T22:53:42.532Z,BTC,fwd,bithumb,bybit,2.493285394239564,67033.8884329653,65403.2,1508.01337,1,0.015289771754287253,24.932853942395734
3221,2026-03-29T22:53:42.532Z,BTC,fwd,bithumb,binance,2.488772348022228,67033.8884329653,65406.08,1508.01337,1,0.01528909850582698,24.887723480222203
3220,2026-03-29T22:53:41.533Z,XRP,fwd,bithumb,bybit,2.1791795464058294,1.3348688015942458,1.3064,1508.01337,1,765.4623392529088,21.791795464058335
3219,2026-03-29T22:53:41.533Z,XRP,fwd,bithumb,binance,2.1791795464058294,1.3348688015942458,1.3064,1508.01337,1,765.4623392529088,21.791795464058335
3218,2026-03-29T22:53:41.532Z,ETH,fwd,bithumb,bybit,2.590225159312398,2006.613509003571,1955.95,1508.01337,1,0.5112605127942943,25.902251593123996
3217,2026-03-29T22:53:41.532Z,ETH,fwd,bithumb,binance,2.5661036798815706,2006.613509003571,1956.41,1508.01337,1,0.5111403029017435,25.66103679881561
3216,2026-03-29T22:53:41.532Z,BTC,fwd,bithumb,bybit,2.493442104373189,67033.8884329653,65403.1,1508.01337,1,0.015289795132035025,24.9344210437318
3215,2026-03-29T22:53:41.532Z,BTC,fwd,bithumb,binance,2.4912011950323443,67033.8884329653,65404.53,1508.01337,1,0.015289460837039881,24.91201195032355
3214,2026-03-29T22:53:40.532Z,XRP,fwd,bithumb,bybit,2.1713587136812817,1.3348688015942458,1.3065,1508.01337,1,765.4037504783773,21.71358713681272
3213,2026-03-29T22:53:40.532Z,XRP,fwd,bithumb,binance,2.1791795464058294,1.3348688015942458,1.3064,1508.01337,1,765.4623392529088,21.791795464058335
3212,2026-03-29T22:53:40.532Z,ETH,fwd,bithumb,bybit,2.5807849684617468,2006.613509003571,1956.13,1508.01337,1,0.5112134674075853,25.80784968461749
3211,2026-03-29T22:53:40.532Z,ETH,fwd,bithumb,binance,2.565579425868214,2006.613509003571,1956.42,1508.01337,1,0.5111376902710052,25.65579425868211
3210,2026-03-29T22:53:40.532Z,BTC,fwd,bithumb,bybit,2.493442104373189,67033.8884329653,65403.1,1508.01337,1,0.015289795132035025,24.9344210437318
3209,2026-03-29T22:53:40.531Z,BTC,fwd,bithumb,binance,2.4912011950323443,67033.8884329653,65404.53,1508.01337,1,0.015289460837039881,24.91201195032355
3208,2026-03-29T22:53:39.532Z,XRP,fwd,bithumb,bybit,2.1713587136812817,1.3348688015942458,1.3065,1508.01337,1,765.4037504783773,21.71358713681272
3207,2026-03-29T22:53:39.532Z,XRP,fwd,bithumb,binance,2.1791795464058294,1.3348688015942458,1.3064,1508.01337,1,765.4623392529088,21.791795464058335
3206,2026-03-29T22:53:39.532Z,ETH,fwd,bithumb,bybit,2.595995020225117,2006.613509003571,1955.84,1508.01337,1,0.5112892670157069,25.959950202251214
3205,2026-03-29T22:53:39.532Z,ETH,fwd,bithumb,binance,2.5645309339193068,2006.613509003571,1956.44,1508.01337,1,0.5111324650896526,25.64530933919306
3204,2026-03-29T22:53:39.532Z,BTC,fwd,bithumb,bybit,2.49845708168559,67033.8884329653,65399.9,1508.01337,1,0.015290543257711403,24.98457081685587
3203,2026-03-29T22:53:39.531Z,BTC,fwd,bithumb,binance,2.4912011950323443,67033.8884329653,65404.53,1508.01337,1,0.015289460837039881,24.91201195032355
3202,2026-03-29T22:53:38.532Z,XRP,fwd,bithumb,bybit,2.1557206393392425,1.3348688015942458,1.3067,1508.01337,1,765.286599831637,21.557206393392395
3201,2026-03-29T22:53:38.532Z,XRP,fwd,bithumb,binance,2.1557206393392425,1.3348688015942458,1.3067,1508.01337,1,765.286599831637,21.557206393392395
3200,2026-03-29T22:53:38.532Z,ETH,fwd,bithumb,bybit,2.5870782359789013,2006.613509003571,1956.01,1508.01337,1,0.5112448300366562,25.870782359789025
3199,2026-03-29T22:53:38.532Z,ETH,fwd,bithumb,binance,2.557192090462501,2006.613509003571,1956.58,1508.01337,1,0.5110958918112216,25.571920904624907
3198,2026-03-29T22:53:38.531Z,BTC,fwd,bithumb,bybit,2.4874874561633398,67033.8884329653,65406.9,1508.01337,1,0.0152889068278729,24.874874561633288
3197,2026-03-29T22:53:38.531Z,BTC,fwd,bithumb,binance,2.483147267010044,67033.8884329653,65409.67,1508.01337,1,0.015288259365931674,24.831472670100545
3196,2026-03-29T22:53:37.532Z,XRP,fwd,bithumb,bybit,2.1635390780840202,1.3348688015942458,1.3066,1508.01337,1,765.345170671973,21.63539078084022
3195,2026-03-29T22:53:37.532Z,XRP,fwd,bithumb,binance,2.1635390780840202,1.3348688015942458,1.3066,1508.01337,1,765.345170671973,21.63539078084022
3194,2026-03-29T22:53:37.532Z,ETH,fwd,bithumb,bybit,2.5891761634161625,2006.613509003571,1955.97,1508.01337,1,0.5112552851015097,25.891761634161515
3193,2026-03-29T22:53:37.532Z,ETH,fwd,bithumb,binance,2.5807849684617468,2006.613509003571,1956.13,1508.01337,1,0.0054,0.2726109486192824
3192,2026-03-29T22:53:37.531Z,BTC,fwd,bithumb,bybit,2.4962629687258264,67033.8884329653,65401.3,1508.01337,1,0.015290215943719772,24.962629687258367
3191,2026-03-29T22:53:37.531Z,BTC,fwd,bithumb,binance,2.4912011950323443,67033.8884329653,65404.53,1508.01337,1,0.015289460837039881,24.91201195032355
3190,2026-03-29T22:53:36.532Z,XRP,fwd,bithumb,bybit,2.1479033971721684,1.3348688015942458,1.3068,1508.01337,1,584.4,16.403407651677274
3189,2026-03-29T22:53:36.532Z,XRP,fwd,bithumb,binance,2.1479033971721684,1.3348688015942458,1.3068,1508.01337,1,765.2280379553107,21.47903397172165
3188,2026-03-29T22:53:36.532Z,ETH,fwd,bithumb,bybit,2.602290154192355,2006.613509003571,1955.72,1508.01337,1,0.5113206389462704,26.022901541923638
3187,2026-03-29T22:53:36.532Z,ETH,fwd,bithumb,binance,2.5897006586827365,2006.613509003571,1955.96,1508.01337,1,0.5112578989345385,25.897006586827384
3186,2026-03-29T22:53:36.532Z,BTC,fwd,bithumb,bybit,2.495949531685504,67033.8884329653,65401.5,1508.01337,1,0.01529016918572204,24.959495316855023
3185,2026-03-29T22:53:36.531Z,BTC,fwd,bithumb,binance,2.4912011950323443,67033.8884329653,65404.53,1508.01337,1,0.015289460837039881,24.91201195032355
3184,2026-03-29T22:53:35.542Z,XRP,fwd,bithumb,bybit,2.132272501472521,1.3348688015942458,1.307,1508.01337,1,765.1109410864576,21.32272501472523
3183,2026-03-29T22:53:35.542Z,XRP,fwd,bithumb,binance,2.132272501472521,1.3348688015942458,1.307,1508.01337,1,765.1109410864576,21.32272501472523
3182,2026-03-29T22:53:35.542Z,ETH,fwd,bithumb,bybit,2.601765530189293,2006.613509003571,1955.73,1508.01337,1,0.5113180244716806,26.01765530189285
3181,2026-03-29T22:53:35.539Z,ETH,fwd,bithumb,binance,2.5786873842033486,2006.613509003571,1956.17,1508.01337,1,0.5112030140529709,25.786873842033593
3180,2026-03-29T22:53:35.532Z,BTC,fwd,bithumb,bybit,2.4835703017690003,67033.8884329653,65409.4,1508.01337,1,0.015288322473528269,24.835703017689998
3179,2026-03-29T22:53:35.531Z,BTC,fwd,bithumb,binance,2.4901826322705434,67033.8884329653,65405.18,1508.01337,1,0.01528930888960171,24.90182632270553
3178,2026-03-29T22:53:34.532Z,XRP,fwd,bithumb,bybit,2.132272501472521,1.3348688015942458,1.307,1508.01337,1,765.1109410864576,21.32272501472523
3177,2026-03-29T22:53:34.532Z,XRP,fwd,bithumb,binance,2.132272501472521,1.3348688015942458,1.307,1508.01337,1,765.1109410864576,21.32272501472523
3176,2026-03-29T22:53:34.531Z,ETH,fwd,bithumb,bybit,2.601765530189293,2006.613509003571,1955.73,1508.01337,1,0.5113180244716806,26.01765530189285
3175,2026-03-29T22:53:34.531Z,ETH,fwd,bithumb,binance,2.5729194697881264,2006.613509003571,1956.28,1508.01337,1,0.5111742695319689,25.72919469788116
3174,2026-03-29T22:53:34.531Z,BTC,fwd,bithumb,bybit,2.4771468167355204,67033.8884329653,65413.5,1508.01337,1,0.015287364229096441,24.77146816735527
3173,2026-03-29T22:53:34.531Z,BTC,fwd,bithumb,binance,2.4689697887168904,67033.8884329653,65418.72,1508.01337,1,0.015286144394142838,24.68969788716888
3172,2026-03-29T22:53:33.531Z,XRP,fwd,bithumb,bybit,2.108835125391706,1.3348688015942458,1.3073,1508.01337,1,764.9353629618298,21.088351253917164
3171,2026-03-29T22:53:33.531Z,XRP,fwd,bithumb,binance,2.108835125391706,1.3348688015942458,1.3073,1508.01337,1,764.9353629618298,21.088351253917164
3170,2026-03-29T22:53:33.531Z,ETH,fwd,bithumb,bybit,2.5488061266990547,2006.613509003571,1956.74,1508.01337,1,0.5110541001870458,25.48806126699046
3169,2026-03-29T22:53:33.531Z,ETH,fwd,bithumb,binance,2.5346579222165877,2006.613509003571,1957.01,1508.01337,1,0.5109835923168508,25.346579222165925
3168,2026-03-29T22:53:33.531Z,BTC,fwd,bithumb,bybit,2.440814455749285,67033.8884329653,65436.7,1508.01337,1,0.015281944230072727,24.408144557492914
3167,2026-03-29T22:53:33.530Z,BTC,fwd,bithumb,binance,2.436525179563409,67033.8884329653,65439.44,1508.01337,1,0.015281304363240272,24.365251795634123
3166,2026-03-29T22:53:32.531Z,XRP,fwd,bithumb,bybit,2.085408503689634,1.3348688015942458,1.3076,1508.01337,1,721.1,19.66353282961059
3165,2026-03-29T22:53:32.531Z,XRP,fwd,bithumb,binance,2.0932161831163087,1.3348688015942458,1.3075,1508.01337,1,764.8183556405353,20.93216183116306
3164,2026-03-29T22:53:32.531Z,ETH,fwd,bithumb,bybit,2.5362297521472232,2006.613509003571,1956.98,1508.01337,1,0.510991425563879,25.36229752147232
3163,2026-03-29T22:53:32.531Z,ETH,fwd,bithumb,binance,2.506896870744457,2006.613509003571,1957.54,1508.01337,1,0.5108452445416186,25.06896870744453
3162,2026-03-29T22:53:32.531Z,BTC,fwd,bithumb,bybit,2.4206235530320974,67033.8884329653,65449.6,1508.01337,1,0.015278932185987385,24.206235530320967
3161,2026-03-29T22:53:32.530Z,BTC,fwd,bithumb,binance,2.417869442232057,67033.8884329653,65451.36,1508.01337,1,0.015278521332482625,24.178694422320532
3160,2026-03-29T22:53:31.531Z,XRP,fwd,bithumb,bybit,2.085408503689634,1.3348688015942458,1.3076,1508.01337,1,721.1,19.66353282961059
3159,2026-03-29T22:53:31.531Z,XRP,fwd,bithumb,binance,2.0932161831163087,1.3348688015942458,1.3075,1508.01337,1,764.8183556405353,20.93216183116306
3158,2026-03-29T22:53:31.531Z,ETH,fwd,bithumb,bybit,2.5362297521472232,2006.613509003571,1956.98,1508.01337,1,0.510991425563879,25.36229752147232
3157,2026-03-29T22:53:31.531Z,ETH,fwd,bithumb,binance,2.5142285176035006,2006.613509003571,1957.4,1508.01337,1,0.5108817819556555,25.142285176034964
3156,2026-03-29T22:53:31.531Z,BTC,fwd,bithumb,bybit,2.4203105784361245,67033.8884329653,65449.8,1508.01337,1,0.015278885496976308,24.20310578436131
3155,2026-03-29T22:53:31.530Z,BTC,fwd,bithumb,binance,2.419089995788104,67033.8884329653,65450.58,1508.01337,1,0.015278703412559522,24.190899957881076
3154,2026-03-29T22:53:30.531Z,XRP,fwd,bithumb,bybit,2.1244588473908532,1.3348688015942458,1.3071,1508.01337,1,131.96,3.664371058376687
3153,2026-03-29T22:53:30.531Z,XRP,fwd,bithumb,binance,2.1244588473908532,1.3348688015942458,1.3071,1508.01337,1,765.0524060898172,21.244588473908564
3152,2026-03-29T22:53:30.531Z,ETH,fwd,bithumb,bybit,2.569773608042114,2006.613509003571,1956.34,1508.01337,1,0.006,0.30164105402142605
3151,2026-03-29T22:53:30.530Z,ETH,fwd,bithumb,binance,2.5550954709433027,2006.613509003571,1956.62,1508.01337,1,0.0106,0.5299311954378529
3150,2026-03-29T22:53:30.530Z,BTC,fwd,bithumb,bybit,2.453653122057342,67033.8884329653,65428.5,1508.01337,1,0.015283859480195939,24.536531220573508
3149,2026-03-29T22:53:30.530Z,BTC,fwd,bithumb,binance,2.4339423945495042,67033.8884329653,65441.09,1508.01337,1,0.015280919067821152,24.33942394549506
3148,2026-03-29T22:53:29.531Z,XRP,fwd,bithumb,bybit,2.116646388788701,1.3348688015942458,1.3072,1508.01337,1,253.98,7.027322228906573
3147,2026-03-29T22:53:29.531Z,XRP,fwd,bithumb,binance,2.1244588473908532,1.3348688015942458,1.3071,1508.01337,1,765.0524060898172,21.244588473908564
3146,2026-03-29T22:53:29.531Z,ETH,fwd,bithumb,bybit,2.57029790493275,2006.613509003571,1956.33,1508.01337,1,0.19662,9.88674354028213
3145,2026-03-29T22:53:29.531Z,ETH,fwd,bithumb,binance,2.5613855866890356,2006.613509003571,1956.5,1508.01337,1,0.0271,1.358076093996772
3144,2026-03-29T22:53:29.531Z,BTC,fwd,bithumb,bybit,2.444571781107596,67033.8884329653,65434.3,1508.01337,1,0.015282504741397095,24.44571781107601
3143,2026-03-29T22:53:29.530Z,BTC,fwd,bithumb,binance,2.4544204125500624,67033.8884329653,65428.01,1508.01337,1,0.00836,13.425143699589837
3142,2026-03-29T22:53:28.531Z,XRP,fwd,bithumb,bybit,2.132272501472521,1.3348688015942458,1.307,1508.01337,1,765.1109410864576,21.32272501472523
3141,2026-03-29T22:53:28.531Z,XRP,fwd,bithumb,binance,2.132272501472521,1.3348688015942458,1.307,1508.01337,1,765.1109410864576,21.32272501472523
3140,2026-03-29T22:53:28.531Z,ETH,fwd,bithumb,bybit,2.598617898832245,2006.613509003571,1955.79,1508.01337,1,0.01482,0.7532044034329216
3139,2026-03-29T22:53:28.531Z,ETH,fwd,bithumb,binance,2.5723951460964845,2006.613509003571,1956.29,1508.01337,1,0.5111716565539874,25.72395146096487
3138,2026-03-29T22:53:28.531Z,BTC,fwd,bithumb,bybit,2.464928750980633,67033.8884329653,65421.3,1508.01337,1,0.015285541559094668,24.6492875098063
3137,2026-03-29T22:53:28.530Z,BTC,fwd,bithumb,binance,2.4617963828869716,67033.8884329653,65423.3,1508.01337,1,0.015285074277818453,24.617963828869698
3136,2026-03-29T22:53:27.531Z,XRP,fwd,bithumb,bybit,2.108835125391706,1.3348688015942458,1.3073,1508.01337,1,764.9353629618298,21.088351253917164
3135,2026-03-29T22:53:27.531Z,XRP,fwd,bithumb,binance,2.1244588473908532,1.3348688015942458,1.3071,1508.01337,1,375.6,10.429961878798755
3134,2026-03-29T22:53:27.530Z,ETH,fwd,bithumb,bybit,2.5834070694230826,2006.613509003571,1956.08,1508.01337,1,0.2844,14.37172996061559
3133,2026-03-29T22:53:27.530Z,ETH,fwd,bithumb,binance,2.568200749529548,2006.613509003571,1956.37,1508.01337,1,0.5111507536917863,25.682007495295384
3132,2026-03-29T22:53:27.530Z,BTC,fwd,bithumb,bybit,2.459603839169766,67033.8884329653,65424.7,1508.01337,1,0.01528474719792372,24.59603839169758
3131,2026-03-29T22:53:27.530Z,BTC,fwd,bithumb,binance,2.4598857323909984,67033.8884329653,65424.52,1508.01337,1,0.01528478925026886,24.59885732391001
3130,2026-03-29T22:53:26.530Z,XRP,fwd,bithumb,bybit,2.116646388788701,1.3348688015942458,1.3072,1508.01337,1,467.28,12.929077608959222
3129,2026-03-29T22:53:26.530Z,XRP,fwd,bithumb,binance,2.1244588473908532,1.3348688015942458,1.3071,1508.01337,1,765.0524060898172,21.244588473908564
3128,2026-03-29T22:53:26.530Z,ETH,fwd,bithumb,bybit,2.586553767526456,2006.613509003571,1956.02,1508.01337,1,0.04229,2.1395994957610154
3127,2026-03-29T22:53:26.530Z,ETH,fwd,bithumb,binance,2.568200749529548,2006.613509003571,1956.37,1508.01337,1,0.5111507536917863,25.682007495295384
3126,2026-03-29T22:53:26.530Z,BTC,fwd,bithumb,bybit,2.472603862281164,67033.8884329653,65416.4,1508.01337,1,0.015286686518976892,24.726038622811593
3125,2026-03-29T22:53:26.529Z,BTC,fwd,bithumb,binance,2.4689697887168904,67033.8884329653,65418.72,1508.01337,1,0.015286144394142838,24.68969788716888
3124,2026-03-29T22:53:25.530Z,XRP,fwd,bithumb,bybit,2.0619926289659585,1.3348688015942458,1.3079,1508.01337,1,764.5844483523205,20.619926289659567
3123,2026-03-29T22:53:25.530Z,XRP,fwd,bithumb,binance,2.0619926289659585,1.3348688015942458,1.3079,1508.01337,1,764.5844483523205,20.619926289659567
3122,2026-03-29T22:53:25.530Z,ETH,fwd,bithumb,bybit,2.5461857942636223,2006.613509003571,1956.79,1508.01337,1,0.5110410417060595,25.461857942636136
3121,2026-03-29T22:53:25.530Z,ETH,fwd,bithumb,binance,2.531514406923163,2006.613509003571,1957.07,1508.01337,1,0.5109679265432508,25.315144069231547
3120,2026-03-29T22:53:25.529Z,BTC,fwd,bithumb,bybit,2.446607114094257,67033.8884329653,65433,1508.01337,1,0.015282808368865863,24.46607114094255
3119,2026-03-29T22:53:25.529Z,BTC,fwd,bithumb,binance,2.443209718818329,67033.8884329653,65435.17,1508.01337,1,0.015282301551291148,24.43209718818329
3118,2026-03-29T22:53:24.530Z,XRP,fwd,bithumb,bybit,2.077602018371616,1.3348688015942458,1.3077,1508.01337,1,529.79,14.393759396615444
3117,2026-03-29T22:53:24.529Z,XRP,fwd,bithumb,binance,2.085408503689634,1.3348688015942458,1.3076,1508.01337,1,764.7598654022636,20.854085036896386
3116,2026-03-29T22:53:24.529Z,ETH,fwd,bithumb,bybit,2.5661036798815706,2006.613509003571,1956.41,1508.01337,1,0.5111403029017435,25.66103679881561
3115,2026-03-29T22:53:24.529Z,ETH,fwd,bithumb,binance,2.540421534241455,2006.613509003571,1956.9,1508.01337,1,0.511012315396801,25.404215342414446
3114,2026-03-29T22:53:24.529Z,BTC,fwd,bithumb,bybit,2.4617963828869716,67033.8884329653,65423.3,1508.01337,1,0.015285074277818453,24.617963828869698
3113,2026-03-29T22:53:24.529Z,BTC,fwd,bithumb,binance,2.457567989736953,67033.8884329653,65426,1508.01337,1,0.015284443493412405,24.57567989736945
3112,2026-03-29T22:53:23.530Z,XRP,fwd,bithumb,bybit,2.101025056925643,1.3348688015942458,1.3074,1508.01337,1,558.74,15.347918202768964
3111,2026-03-29T22:53:23.530Z,XRP,fwd,bithumb,binance,2.108835125391706,1.3348688015942458,1.3073,1508.01337,1,764.9353629618298,21.088351253917164
3110,2026-03-29T22:53:23.530Z,ETH,fwd,bithumb,bybit,2.598093312382188,2006.613509003571,1955.8,1508.01337,1,0.5112997238981491,25.980933123821952
3109,2026-03-29T22:53:23.530Z,ETH,fwd,bithumb,binance,2.5886516735125653,2006.613509003571,1955.98,1508.01337,1,0.5112526712952075,25.886516735125564
3108,2026-03-29T22:53:23.530Z,BTC,fwd,bithumb,bybit,2.4823168756024305,67033.8884329653,65410.2,1508.01337,1,0.015288135489571964,24.82316875602424
3107,2026-03-29T22:53:23.529Z,BTC,fwd,bithumb,binance,2.481345491411502,67033.8884329653,65410.82,1508.01337,1,0.015287990580151725,24.813454914115038
3106,2026-03-29T22:53:22.530Z,XRP,fwd,bithumb,bybit,2.0932161831163087,1.3348688015942458,1.3075,1508.01337,1,764.8183556405353,20.93216183116306
3105,2026-03-29T22:53:22.530Z,XRP,fwd,bithumb,binance,2.0932161831163087,1.3348688015942458,1.3075,1508.01337,1,764.8183556405353,20.93216183116306
3104,2026-03-29T22:53:22.529Z,ETH,fwd,bithumb,bybit,2.595995020225117,2006.613509003571,1955.84,1508.01337,1,0.5112892670157069,25.959950202251214
3103,2026-03-29T22:53:22.529Z,ETH,fwd,bithumb,binance,2.5765898857265324,2006.613509003571,1956.21,1508.01337,1,0.5111925611258505,25.76589885726527
3102,2026-03-29T22:53:22.529Z,BTC,fwd,bithumb,bybit,2.4721339244647034,67033.8884329653,65416.7,1508.01337,1,0.015286616414462974,24.72133924464696
3101,2026-03-29T22:53:22.529Z,BTC,fwd,bithumb,binance,2.473449761212798,67033.8884329653,65415.86,1508.01337,1,0.015286812708722319,24.734497612127903
3100,2026-03-29T22:53:21.530Z,XRP,fwd,bithumb,bybit,2.0932161831163087,1.3348688015942458,1.3075,1508.01337,1,44,1.204227270146811
3099,2026-03-29T22:53:21.530Z,XRP,fwd,bithumb,binance,2.0932161831163087,1.3348688015942458,1.3075,1508.01337,1,764.8183556405353,20.93216183116306
3098,2026-03-29T22:53:21.530Z,ETH,fwd,bithumb,bybit,2.5723951460964845,2006.613509003571,1956.29,1508.01337,1,0.24802,12.481236703065669
3097,2026-03-29T22:53:21.530Z,ETH,fwd,bithumb,binance,2.565579425868214,2006.613509003571,1956.42,1508.01337,1,0.5111376902710052,25.65579425868211
